"Title","PubYear","Country","DALYinCurrentUSDollars"
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Congo, Dem. Rep.",298.954402342448
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Costa Rica",824.03006130362
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Cote d'Ivoire",93.1871162827983
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Croatia",286.746387811845
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Cuba",246.595341810925
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Cyprus",3281.26970875507
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Czech Republic",255.582100271289
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Korea, Dem. People’s Rep.",38.8516240607214
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Congo, Dem. Rep.",86.8647187754465
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Denmark",948.545257808512
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Djibouti",1104.97818818903
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Dominica",15499.9198441462
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Dominican Republic",225.804590767751
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Ecuador",341.791648320585
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Egypt, Arab Rep.",59.8170872975356
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"El Salvador",463.860874114515
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Equatorial Guinea",5412.15789799888
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Eritrea",228.359756599738
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Estonia",1697.9841319399
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Ethiopia",131.034145230089
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Fiji",467.344198475215
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Finland",719.748720724674
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"France",553.346275794563
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Gabon",1353.22237632744
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Gambia, The",421.209259842121
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Georgia",67.1222408941131
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Germany",339.902572726851
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Ghana",120.84624043845
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Greece",397.612194188603
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Grenada",10997.5866140403
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Guatemala",400.6478185531
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Guinea",133.054254969053
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Guinea-Bissau",214.906917689448
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Guyana",627.402406873769
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Haiti",93.6238967668986
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Honduras",263.236678255146
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Hungary",468.381552124953
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Iceland",11361.752342659
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"India",117.71234046503
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Indonesia",78.052672508723
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Iran, Islamic Rep.",90.1296528940962
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Iraq",143.722618293203
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Ireland",1096.5701638701
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Israel",1213.34342629432
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Italy",296.137168220001
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Jamaica",1075.91044697216
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Japan",309.841155908648
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Jordan",306.488865693178
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Kazakhstan",146.277784125189
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Kenya",2046.19645337676
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Kiribati",11225.3676364987
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Kuwait",3256.26402604033
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Kyrgyz Republic",50.1314800626115
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Lao PDR",79.9745066387643
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Latvia",645.725348181776
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Lebanon",571.592780517853
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Lesotho",204.522461679964
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Liberia",175.083457051604
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Libya",306.892887640971
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Lithuania",1058.42830809604
"Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations",2017,"Luxembourg",7957.49616909336
"Costs of diarrhoea and acute respiratory infection attributable to not handwashing: the cases of India and China",2017,"India",25.1148778357671
"Costs of diarrhoea and acute respiratory infection attributable to not handwashing: the cases of India and China",2017,"China",24.0229266255163
"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan",2017,"Sudan",234.417171409316
"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan",2017,"Sudan",385.952874470396
"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan",2017,"South Sudan",164.425314543027
"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan",2017,"Sudan",233.306189554295
"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan",2017,"Sudan",138.872731877557
"Pneumonia prevention: Cost-effectiveness analyses of two vaccines among refugee children aged under two years, Haemophilus influenzae type b-containing and pneumococcal conjugate vaccines, during a humanitarian emergency, Yida camp, South Sudan",2017,"Sudan",232.195207699275
"Investment Success in Public Health: An Analysis of the Cost-Effectiveness and Cost-Benefit of the Global Programme to Eliminate Lymphatic Filariasis",2017,NA,69.9678291430116
"Country specific predictions of the cost-effectiveness of malaria vaccine RTS,S/AS01 in endemic Africa",2017,"Multiple Countries",208.864588743846
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,-70.362147118567
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,428.838996037895
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,-1169.30840240903
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,-258.144410886988
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,1911.9997724902
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,NA
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,-398.286995024833
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,NA
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,78.8797117064523
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,2013.09912129706
"Seeing beyond 2020: an economic evaluation of contemporary and emerging strategies for elimination of Trypanosoma brucei gambiense",2017,NA,NA
"Cost-effectiveness of rotavirus vaccination in Ghana: Examining impacts from 2012 to 2031",2017,"Ghana",271.895851352435
"Cost-effectiveness of rotavirus vaccination in Ghana: Examining impacts from 2012 to 2031",2017,"Ghana",259.884388039677
"Cost-effectiveness of rotavirus vaccination in Ghana: Examining impacts from 2012 to 2031",2017,"Ghana",375.631216326255
"Cost-effectiveness of rotavirus vaccination in Ghana: Examining impacts from 2012 to 2031",2017,"Ghana",362.527801803246
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",27541.4118151863
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",8659.17309728838
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",35124.7945801356
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",24678.0973516668
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",18814.3193526203
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",35488.4143331491
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",16210.0157161723
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",13323.9886674796
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",10810.3169814823
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",9446.24061012501
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",8662.44895091913
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",8677.73626786265
"Cost-effectiveness of Human Papilloma Virus (HPV) vaccination in Nigeria: a decision analysis using pragmatic parameter estimates for cost and programme coverage",2017,"Nigeria",9888.71016003072
"Incremental cost and cost-effectiveness of low-dose, high-frequency training in basic emergency obstetric and newborn care as compared to status quo: part of a cluster-randomized training intervention evaluation in Ghana",2017,"Ghana",57.9498507280069
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Benin",705.144528081914
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Burkina Faso",759.806894599892
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Burundi",810.096271796432
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Cameroon",768.552873242768
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Central African Republic",860.385648992971
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Chad",838.52070238578
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Cote d'Ivoire",792.604314510679
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Congo, Dem. Rep.",836.334207725061
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Eritrea",635.176698938903
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Ethiopia",707.331022742633
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Gambia, The",677.813344822925
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Ghana",606.752268349554
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Guinea-Bissau",784.951583198162
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Guinea",752.154163287375
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Kenya",716.07700138551
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Mali",761.993389260611
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Mauritania",654.855150885375
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Niger",744.501431974858
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Nigeria",796.977303832117
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Rwanda",693.118807447959
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Senegal",612.218505001352
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"South Sudan",777.298851885645
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Sudan",685.466076135442
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Tanzania",707.331022742633
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Togo",735.755453331982
"Cost-effectiveness of expanding childhood routine immunization against Neisseria  meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt",2017,"Uganda",790.41781984996
"The impact and cost-effectiveness of the Amref Health Africa-Smile Train Cleft Lip and Palate Surgical Repair Programme in Eastern and Central Africa",2017,"Multiple Countries",140.610557343988
"The impact and cost-effectiveness of the Amref Health Africa-Smile Train Cleft Lip and Palate Surgical Repair Programme in Eastern and Central Africa",2017,"Multiple Countries",52.5992897977782
"The impact and cost-effectiveness of the Amref Health Africa-Smile Train Cleft Lip and Palate Surgical Repair Programme in Eastern and Central Africa",2017,"Multiple Countries",116.423838036934
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Angola",157.240974276107
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Benin",94.9997552918145
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Congo, Rep.",88.4480480303101
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Ethiopia",80.8043895585549
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Ghana",94.9997552918145
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Guinea",80.8043895585549
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Kenya",117.93073070708
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Liberia",397.142655168195
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Madagascar",66.6090238252952
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Malawi",117.93073070708
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Mali",79.7124383483041
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Mozambique",87.3560968200593
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Nigeria",67.700975035546
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Rwanda",188.907559373378
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Senegal",200.919022686136
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Tanzania",148.505364594101
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Uganda",288.275119506196
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Zambia",108.103169814823
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,"Zimbabwe",245.907412548467
"The US President's Malaria Initiative, Plasmodium falciparum transmission and mortality: A modelling study",2017,NA,102.42502352152
"Cost-effectiveness analysis of neonatal screening of critical congenital heart defects in China",2017,"China",8220.20871076758
"Cost-effectiveness analysis of neonatal screening of critical congenital heart defects in China",2017,"China",61998.8058156166
"Cost-effectiveness analysis of neonatal screening of critical congenital heart defects in China",2017,"China",-8348.48021943574
"Assisted partner notification services are cost-effective for decreasing HIV burden in western Kenya: A mathematical modeling analysis",2017,"Kenya",1196.01257941336
"Assisted partner notification services are cost-effective for decreasing HIV burden in western Kenya: A mathematical modeling analysis",2017,"Kenya",910.675026189511
"Cost-effectiveness of maternal GBS immunization in low-income sub-Saharan Africa",2017,"Guinea-Bissau",349.839145715058
"Cost-effectiveness of maternal GBS immunization in low-income sub-Saharan Africa",2017,"Uganda",626.430720296026
"Cost-effectiveness of maternal GBS immunization in low-income sub-Saharan Africa",2017,"Nigeria",370.61084499189
"Cost-effectiveness of maternal GBS immunization in low-income sub-Saharan Africa",2017,"Ghana",382.636565625845
"Cost-effectiveness of maternal GBS immunization in low-income sub-Saharan Africa",2017,"Guinea-Bissau",349.839145715058
"Cost-effectiveness of maternal GBS immunization in low-income sub-Saharan Africa",2017,"Uganda",626.430720296026
"Cost-effectiveness of maternal GBS immunization in low-income sub-Saharan Africa",2017,"Nigeria",370.61084499189
"Cost-effectiveness of maternal GBS immunization in low-income sub-Saharan Africa",2017,"Ghana",382.636565625845
"Potential impact and cost-effectiveness of rotavirus vaccination in Afghanistan",2017,"Afghanistan",84.4683420365535
"Health impact and cost-effectiveness of a domestically-produced rotavirus vaccine in India: A model based analysis",2017,"India",61.4606758456889
"Cost-effectiveness analysis of introducing universal childhood rotavirus vaccination in Bangladesh",2017,"Bangladesh",808.338722412317
"Cost-effectiveness analysis of introducing universal childhood rotavirus vaccination in Bangladesh",2017,"Bangladesh",795.672088373408
"Cost-effectiveness of adding indoor residual spraying to case management in Afghan refugee settlements in Northwest Pakistan during a prolonged malaria epidemic",2017,"Pakistan",656.262677360696
"Cost-effectiveness of adding indoor residual spraying to case management in Afghan refugee settlements in Northwest Pakistan during a prolonged malaria epidemic",2017,"Pakistan",682.598356649523
"Cost-effectiveness of adding indoor residual spraying to case management in Afghan refugee settlements in Northwest Pakistan during a prolonged malaria epidemic",2017,"Pakistan",603.348905614365
"Cost-effectiveness of adding indoor residual spraying to case management in Afghan refugee settlements in Northwest Pakistan during a prolonged malaria epidemic",2017,"Pakistan",290.459021926697
"Cost-effectiveness of adding indoor residual spraying to case management in Afghan refugee settlements in Northwest Pakistan during a prolonged malaria epidemic",2017,"Pakistan",287.068513418869
"Cost-effectiveness of adding indoor residual spraying to case management in Afghan refugee settlements in Northwest Pakistan during a prolonged malaria epidemic",2017,"Pakistan",301.570717442209
"The modeled cost-effectiveness of family-based and adolescent-focused treatment for anorexia nervosa",2017,"Australia",-40461.9408611739
"The modeled cost-effectiveness of family-based and adolescent-focused treatment for anorexia nervosa",2017,"Australia",5474.57519215877
"The modeled cost-effectiveness of family-based and adolescent-focused treatment for anorexia nervosa",2017,"Australia",55829.0486829364
"The cost-effectiveness of cognitive behavioral therapy for bulimia nervosa in the Australian context",2017,"Australia",15545.9001968729
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Ghana",2.6573397067299
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Ghana",2.81691745659594
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Ghana",0.404854014614985
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Malawi",9.82756089225668
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Malawi",2.57603301961463
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Malawi",0.917239016610623
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Kenya",2.17298290839898
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Kenya",7.15315398811056
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Kenya",18.1495394558196
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Mozambique",6.79617329845539
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Mozambique",7.00434287717759
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Mozambique",-1.67113305167984
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Tanzania",4.20401215946536
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Tanzania",29.3595105802537
"Cost-effectiveness of malaria preventive treatment for HIV-infected pregnant women in sub-Saharan Africa",2017,"Tanzania",107.040701287249
"Community-Based Interventions for Newborns in Ethiopia (COMBINE): Cost-effectiveness analysis",2017,"Ethiopia",243.505119885915
"The cost-effectiveness of an eradication programme in the end game: Evidence from guinea worm disease",2017,"International",1180.39925828105
"The cost-effectiveness of an eradication programme in the end game: Evidence from guinea worm disease",2017,"International",305.746338870208
"The cost-effectiveness of an eradication programme in the end game: Evidence from guinea worm disease",2017,"International",242.413168675665
"Incremental Cost Effectiveness of Bedaquiline for the Treatment of Rifampicin-Resistant Tuberculosis in South Africa: Model-Based Analysis",2017,"South Africa",-4475.14301666201
"Incremental Cost Effectiveness of Bedaquiline for the Treatment of Rifampicin-Resistant Tuberculosis in South Africa: Model-Based Analysis",2017,"South Africa",1339.30786185403
"Comparison of Simulated Treatment and Cost-effectiveness of a Stepped Care Case-Finding Intervention vs Usual Care for Posttraumatic Stress Disorder After a Natural Disaster",2017,"United States",3743.98403409882
"Comparison of Simulated Treatment and Cost-effectiveness of a Stepped Care Case-Finding Intervention vs Usual Care for Posttraumatic Stress Disorder After a Natural Disaster",2017,"United States",3875.79346468819
"Comparison of Simulated Treatment and Cost-effectiveness of a Stepped Care Case-Finding Intervention vs Usual Care for Posttraumatic Stress Disorder After a Natural Disaster",2017,"United States",7362.08793267993
"Comparison of Simulated Treatment and Cost-effectiveness of a Stepped Care Case-Finding Intervention vs Usual Care for Posttraumatic Stress Disorder After a Natural Disaster",2017,"United States",7488.25197551231
"The potential health and economic impact of improving stroke care standards for Australia",2017,"Australia",3554.33217427639
"The cost and cost-effectiveness of childhood cancer treatment in El Salvador, Central America: A report from the Childhood Cancer 2030 Network",2017,"El Salvador",1751.23668892991
"Cost-effectiveness of a national enterovirus 71 vaccination program in China",2017,"China",-6000.05182108417
"Cost-effectiveness of a national enterovirus 71 vaccination program in China",2017,"China",-393.599142947986
"Cost-effectiveness of a national enterovirus 71 vaccination program in China",2017,"China",0
"Cost-effectiveness of a national enterovirus 71 vaccination program in China",2017,"China",7101.70692613919
"Cost-effectiveness of a national enterovirus 71 vaccination program in China",2017,"China",10816.0123740167
"Cost-effectiveness of a national enterovirus 71 vaccination program in China",2017,"China",21305.1207784176
"Cost-effectiveness of a national enterovirus 71 vaccination program in China",2017,"China",33234.8611592637
"Cost-effectiveness of a national enterovirus 71 vaccination program in China",2017,"China",67599.5700728242
"Cost-effectiveness of a national enterovirus 71 vaccination program in China",2017,"China",78073.6859848254
"An economic evaluation of vector control in the age of a dengue vaccine",2017,"Brazil",319.962774245891
"An economic evaluation of vector control in the age of a dengue vaccine",2017,"Brazil",-301.716008259035
